SurfaceData,TimeCnt,PUP,PUP_RSS,Status_RSR,PumpTime,RTClk,PackageType,RawData_RSR,AccNotDet,MagNotDet,ResNotDet,MotorCalibrated,TransmissionDecoupled,MotorOCLockout,FormationLock,TRPM,TRPMDelta,CRPM,IvtRatioBD,IvtRatioSD,DrillMode,TFSensorSetting,TFTargetSetting,BendTimeSetting%,BendTime%,TFControlEnabled,TFTarget,TFMeasured,TFGrav_RSS,TFDeviation,EROP,IncAziSource,IncSrcStatus,IncTarget,Inc_RSS,IncDelta,AziTarget,Azi_RSS,AziDelta,AziNudge,DL_Received,DL_Ignored,SSModeActive,SSAmp,SSFreq,Temp_RSS,VAlt,VibRMSAxl,VibRMSLat,CRPMGyro_DDD
1,31,1,1,2MWD,0,5/2/2020 11:22,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,31,1,1,2MWD,0,5/2/2020 11:22,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31,1,1,2MWD,0,5/2/2020 11:22,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
0,33,1,1,RTClk,0.000555556,5/2/2020 11:22,,5/2/2020 11:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,62,1,1,2MWD,0.008611111,5/2/2020 11:22,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,62,1,1,2MWD,0.008611111,5/2/2020 11:22,GV1.2,2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,2,
1,62,1,1,2MWD,0.008611111,5/2/2020 11:22,GV2.1,1054,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,120
1,94,1,1,2MWD,0.0175,5/2/2020 11:23,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,94,1,1,2MWD,0.0175,5/2/2020 11:23,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,94,1,1,2MWD,0.0175,5/2/2020 11:23,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,124,1,1,2MWD,0.025833333,5/2/2020 11:23,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,124,1,1,2MWD,0.025833333,5/2/2020 11:23,GV1.2,2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,2,
1,124,1,1,2MWD,0.025833333,5/2/2020 11:23,GV2.1,1054,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,120
1,156,1,1,2MWD,0.034722222,5/2/2020 11:24,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,156,1,1,2MWD,0.034722222,5/2/2020 11:24,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,156,1,1,2MWD,0.034722222,5/2/2020 11:24,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,186,1,1,2MWD,0.043055556,5/2/2020 11:24,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,186,1,1,2MWD,0.043055556,5/2/2020 11:24,GV1.2,2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,2,
1,186,1,1,2MWD,0.043055556,5/2/2020 11:24,GV2.1,1054,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,120
1,217,1,1,2MWD,0.051666667,5/2/2020 11:25,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,217,1,1,2MWD,0.051666667,5/2/2020 11:25,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,217,1,1,2MWD,0.051666667,5/2/2020 11:25,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,248,1,1,2MWD,0.060277778,5/2/2020 11:25,GV0.1,1029,0,0,0,1,0,0,0,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,0,,,,,,,
1,248,1,1,2MWD,0.060277778,5/2/2020 11:25,GV1.2,2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,2,
1,248,1,1,2MWD,0.060277778,5/2/2020 11:25,GV2.1,1054,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,120
1,279,1,1,2MWD,0.068888889,5/2/2020 11:26,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,279,1,1,2MWD,0.068888889,5/2/2020 11:26,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,279,1,1,2MWD,0.068888889,5/2/2020 11:26,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,310,1,1,2MWD,0.0775,5/2/2020 11:26,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,310,1,1,2MWD,0.0775,5/2/2020 11:26,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,310,1,1,2MWD,0.0775,5/2/2020 11:26,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,341,1,1,2MWD,0.086111111,5/2/2020 11:27,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,341,1,1,2MWD,0.086111111,5/2/2020 11:27,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,341,1,1,2MWD,0.086111111,5/2/2020 11:27,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,372,1,1,2MWD,0.094722222,5/2/2020 11:27,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,372,1,1,2MWD,0.094722222,5/2/2020 11:27,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,372,1,1,2MWD,0.094722222,5/2/2020 11:27,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,403,1,1,2MWD,0.103333333,5/2/2020 11:28,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,403,1,1,2MWD,0.103333333,5/2/2020 11:28,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,403,1,1,2MWD,0.103333333,5/2/2020 11:28,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,434,1,1,2MWD,0.111944444,5/2/2020 11:28,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,434,1,1,2MWD,0.111944444,5/2/2020 11:28,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,434,1,1,2MWD,0.111944444,5/2/2020 11:28,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,465,1,1,2MWD,0.120555556,5/2/2020 11:29,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,465,1,1,2MWD,0.120555556,5/2/2020 11:29,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,465,1,1,2MWD,0.120555556,5/2/2020 11:29,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,496,1,1,2MWD,0.129166667,5/2/2020 11:29,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,496,1,1,2MWD,0.129166667,5/2/2020 11:29,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,496,1,1,2MWD,0.129166667,5/2/2020 11:29,GV2.3,3481,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,110,,,,
1,527,1,1,2MWD,0.137777778,5/2/2020 11:30,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,527,1,1,2MWD,0.137777778,5/2/2020 11:30,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,527,1,1,2MWD,0.137777778,5/2/2020 11:30,GV2.3,3481,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,110,,,,
1,558,1,1,2MWD,0.146388889,5/2/2020 11:30,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,558,1,1,2MWD,0.146388889,5/2/2020 11:30,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,558,1,1,2MWD,0.146388889,5/2/2020 11:30,GV2.3,3481,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,110,,,,
1,589,1,1,2MWD,0.155,5/2/2020 11:31,GV0.3,3235,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,3,,,,,,,,,
1,589,1,1,2MWD,0.155,5/2/2020 11:31,GV1.3,3254,,,,,,,,,,,,,,0,257,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,589,1,1,2MWD,0.155,5/2/2020 11:31,GV2.3,3481,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,110,,,,
1,621,1,1,2MWD,0.163888889,5/2/2020 11:32,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,621,1,1,2MWD,0.163888889,5/2/2020 11:32,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,621,1,1,2MWD,0.163888889,5/2/2020 11:32,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
1,651,1,1,2MWD,0.172222222,5/2/2020 11:32,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,651,1,1,2MWD,0.172222222,5/2/2020 11:32,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,651,1,1,2MWD,0.172222222,5/2/2020 11:32,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,682,1,1,2MWD,0.180833333,5/2/2020 11:33,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,682,1,1,2MWD,0.180833333,5/2/2020 11:33,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,682,1,1,2MWD,0.180833333,5/2/2020 11:33,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
1,713,1,1,2MWD,0.189444444,5/2/2020 11:33,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,713,1,1,2MWD,0.189444444,5/2/2020 11:33,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,713,1,1,2MWD,0.189444444,5/2/2020 11:33,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,744,1,1,2MWD,0.198055556,5/2/2020 11:34,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,744,1,1,2MWD,0.198055556,5/2/2020 11:34,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,744,1,1,2MWD,0.198055556,5/2/2020 11:34,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
1,775,1,1,2MWD,0.206666667,5/2/2020 11:34,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,775,1,1,2MWD,0.206666667,5/2/2020 11:34,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,775,1,1,2MWD,0.206666667,5/2/2020 11:34,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,806,1,1,2MWD,0.215277778,5/2/2020 11:35,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,806,1,1,2MWD,0.215277778,5/2/2020 11:35,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,806,1,1,2MWD,0.215277778,5/2/2020 11:35,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
0,813,1,1,RTClk,0.217222222,5/2/2020 11:35,,5/2/2020 11:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,837,1,1,2MWD,0.223888889,5/2/2020 11:35,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,837,1,1,2MWD,0.223888889,5/2/2020 11:35,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,837,1,1,2MWD,0.223888889,5/2/2020 11:35,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,868,1,1,2MWD,0.2325,5/2/2020 11:36,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,868,1,1,2MWD,0.2325,5/2/2020 11:36,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,868,1,1,2MWD,0.2325,5/2/2020 11:36,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
1,899,1,1,2MWD,0.241111111,5/2/2020 11:36,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,899,1,1,2MWD,0.241111111,5/2/2020 11:36,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,899,1,1,2MWD,0.241111111,5/2/2020 11:36,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,930,1,1,2MWD,0.249722222,5/2/2020 11:37,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,930,1,1,2MWD,0.249722222,5/2/2020 11:37,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,930,1,1,2MWD,0.249722222,5/2/2020 11:37,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
1,961,1,1,2MWD,0.258333333,5/2/2020 11:37,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,961,1,1,2MWD,0.258333333,5/2/2020 11:37,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,961,1,1,2MWD,0.258333333,5/2/2020 11:37,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,992,1,1,2MWD,0.266944444,5/2/2020 11:38,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,992,1,1,2MWD,0.266944444,5/2/2020 11:38,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,992,1,1,2MWD,0.266944444,5/2/2020 11:38,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
1,1023,1,1,2MWD,0.275555556,5/2/2020 11:38,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,1023,1,1,2MWD,0.275555556,5/2/2020 11:38,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1023,1,1,2MWD,0.275555556,5/2/2020 11:38,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,1054,1,1,2MWD,0.284166667,5/2/2020 11:39,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1054,1,1,2MWD,0.284166667,5/2/2020 11:39,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,1054,1,1,2MWD,0.284166667,5/2/2020 11:39,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
1,1086,1,1,2MWD,0.293055556,5/2/2020 11:39,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,1086,1,1,2MWD,0.293055556,5/2/2020 11:39,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1086,1,1,2MWD,0.293055556,5/2/2020 11:39,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,1116,1,1,2MWD,0.301388889,5/2/2020 11:40,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1116,1,1,2MWD,0.301388889,5/2/2020 11:40,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,1116,1,1,2MWD,0.301388889,5/2/2020 11:40,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
1,1147,1,1,2MWD,0.31,5/2/2020 11:40,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,1147,1,1,2MWD,0.31,5/2/2020 11:40,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1147,1,1,2MWD,0.31,5/2/2020 11:40,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,1178,1,1,2MWD,0.318611111,5/2/2020 11:41,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1178,1,1,2MWD,0.318611111,5/2/2020 11:41,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,1178,1,1,2MWD,0.318611111,5/2/2020 11:41,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
1,1209,1,1,2MWD,0.327222222,5/2/2020 11:41,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,1209,1,1,2MWD,0.327222222,5/2/2020 11:41,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1209,1,1,2MWD,0.327222222,5/2/2020 11:41,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,1240,1,1,2MWD,0.335833333,5/2/2020 11:42,GV0.0,1016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1240,1,1,2MWD,0.335833333,5/2/2020 11:42,GV1.0,276,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,80,0.6665,,,,,
1,1240,1,1,2MWD,0.335833333,5/2/2020 11:42,GV2.0,222,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,,,,,,,,,,,,,,,
1,1271,1,1,2MWD,0.344444444,5/2/2020 11:42,GV0.2,2386,,,,,,,,,,,,,,,,,32,,208,,,,,,,,,,,,,,,,,,,,,,,
1,1271,1,1,2MWD,0.344444444,5/2/2020 11:42,GV1.1,1452,,,,,,,,2938,,148,32.16,40.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1271,1,1,2MWD,0.344444444,5/2/2020 11:42,GV2.2,2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,
1,614,2,2,2MWD,0.344444444,5/4/2020 8:28,GV0,2570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,614,2,2,2MWD,0.344444444,5/4/2020 8:28,GV1,2570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,614,2,2,2MWD,0.344444444,5/4/2020 8:28,GV2,2570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,713,2,2,2MWD,0.371944444,5/4/2020 8:29,GV0.1,1024,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,
1,713,2,2,2MWD,0.371944444,5/4/2020 8:29,GV1.2,2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,2,
1,713,2,2,2MWD,0.371944444,5/4/2020 8:29,GV2.1,1054,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,120
1,744,2,2,2MWD,0.380555556,5/4/2020 8:30,GV0.3,3233,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,1,,,,,,,,,
1,744,2,2,2MWD,0.380555556,5/4/2020 8:30,GV1.3,3324,,,,,,,,,,,,,,0,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,744,2,2,2MWD,0.380555556,5/4/2020 8:30,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,775,2,2,2MWD,0.389166667,5/4/2020 8:30,GV0.3,3233,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,1,,,,,,,,,
1,775,2,2,2MWD,0.389166667,5/4/2020 8:30,GV1.3,3324,,,,,,,,,,,,,,0,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,775,2,2,2MWD,0.389166667,5/4/2020 8:30,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
0,797,2,2,RTClk,0.395277778,5/4/2020 8:31,,5/4/2020 8:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,806,2,2,2MWD,0.397777778,5/4/2020 8:31,GV0.3,3233,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,1,,,,,,,,,
1,806,2,2,2MWD,0.397777778,5/4/2020 8:31,GV1.3,3324,,,,,,,,,,,,,,0,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,806,2,2,2MWD,0.397777778,5/4/2020 8:31,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,837,2,2,2MWD,0.406388889,5/4/2020 8:31,GV0.3,3233,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,1,,,,,,,,,
1,837,2,2,2MWD,0.406388889,5/4/2020 8:31,GV1.3,3324,,,,,,,,,,,,,,0,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,837,2,2,2MWD,0.406388889,5/4/2020 8:31,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,868,2,2,2MWD,0.415,5/4/2020 8:32,GV0.3,3233,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,1,,,,,,,,,
1,868,2,2,2MWD,0.415,5/4/2020 8:32,GV1.3,3324,,,,,,,,,,,,,,0,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,868,2,2,2MWD,0.415,5/4/2020 8:32,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,899,2,2,2MWD,0.423611111,5/4/2020 8:32,GV0.3,3233,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,1,,,,,,,,,
1,899,2,2,2MWD,0.423611111,5/4/2020 8:32,GV1.3,3324,,,,,,,,,,,,,,0,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,899,2,2,2MWD,0.423611111,5/4/2020 8:32,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,930,2,2,2MWD,0.432222222,5/4/2020 8:33,GV0.3,3233,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,1,,,,,,,,,
1,930,2,2,2MWD,0.432222222,5/4/2020 8:33,GV1.3,3324,,,,,,,,,,,,,,0,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,930,2,2,2MWD,0.432222222,5/4/2020 8:33,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,962,2,2,2MWD,0.441111111,5/4/2020 8:33,GV0.3,3233,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,1,,,,,,,,,
1,962,2,2,2MWD,0.441111111,5/4/2020 8:33,GV1.3,3324,,,,,,,,,,,,,,0,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,962,2,2,2MWD,0.441111111,5/4/2020 8:33,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,992,2,2,2MWD,0.449444444,5/4/2020 8:34,GV0.3,3233,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,1,,,,,,,,,
1,992,2,2,2MWD,0.449444444,5/4/2020 8:34,GV1.3,3324,,,,,,,,,,,,,,0,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,992,2,2,2MWD,0.449444444,5/4/2020 8:34,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
1,1023,2,2,2MWD,0.458055556,5/4/2020 8:34,GV0.3,3233,,,,,,,,,,,,,1,,,,,,,,,,90,,,,,,,,,,1,,,,,,,,,
1,1023,2,2,2MWD,0.458055556,5/4/2020 8:34,GV1.3,3324,,,,,,,,,,,,,,0,356,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1023,2,2,2MWD,0.458055556,5/4/2020 8:34,GV2.3,3456,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,60,,,,
